					
Mesure effectuee le 24/03/2014 a 16:01					
frequence 100 millisecond multiple					
section 0,04mm2					
vitesse 0,1mm/s					
					
OPERATEUR: 					
					
gain force	gain longi	fact  J longi	gain J trans	fact  J trans  	section mm² 
-0,002	0,1	2,09	0,1	2,09	0,04
					
contrainte MPa  	def longi	def trans 	Force en kN	Position	
390,273743	-0,003257	-0,003223	0,015611	-1,316765	
390,273743	-0,003254	-0,003224	0,015611	-1,316765	
390,273743	-0,003253	-0,003224	0,015611	-1,336177	
390,273743	-0,003254	-0,003223	0,015611	-1,336177	
405,884705	-0,003256	-0,003223	0,016235	-1,355	
405,884705	-0,003256	-0,003224	0,016235	-1,355	
390,273743	-0,003256	-0,003225	0,015611	-1,374706	
390,273743	-0,003256	-0,003224	0,015611	-1,374706	
405,884705	-0,00326	-0,003224	0,016235	-1,394118	
405,884705	-0,003254	-0,003224	0,016235	-1,394118	
452,71756	-0,003254	-0,003223	0,018109	-1,412647	
452,71756	-0,003257	-0,003224	0,018109	-1,412647	
437,106598	-0,003253	-0,003224	0,017484	-1,431765	
437,106598	-0,003256	-0,003224	0,017484	-1,431765	
483,939453	-0,003256	-0,003223	0,019358	-1,451177	
483,939453	-0,003257	-0,003224	0,019358	-1,451177	
468,328491	-0,003257	-0,003223	0,018733	-1,470294	
468,328491	-0,003254	-0,003223	0,018733	-1,470294	
499,550415	-0,003257	-0,003224	0,019982	-1,490588	
499,550415	-0,003256	-0,003222	0,019982	-1,490588	
468,328491	-0,003256	-0,003223	0,018733	-1,510294	
468,328491	-0,003256	-0,003226	0,018733	-1,510294	
530,772278	-0,003256	-0,003224	0,021231	-1,53	
530,772278	-0,003258	-0,003223	0,021231	-1,53	
515,161377	-0,003259	-0,003223	0,020606	-1,551765	
515,161377	-0,003258	-0,003224	0,020606	-1,551765	
546,38324	-0,003258	-0,003224	0,021855	-1,571177	
546,38324	-0,003256	-0,003223	0,021855	-1,571177	
530,772278	-0,003257	-0,003224	0,021231	-1,590588	
530,772278	-0,003257	-0,003224	0,021231	-1,590588	
530,772278	-0,003257	-0,003225	0,021231	-1,61	
530,772278	-0,003257	-0,003223	0,021231	-1,61	
546,38324	-0,003258	-0,003226	0,021855	-1,630588	
546,38324	-0,003253	-0,003224	0,021855	-1,630588	
561,994202	-0,003257	-0,003224	0,02248	-1,648529	
561,994202	-0,003257	-0,003223	0,02248	-1,648529	
561,994202	-0,003256	-0,003224	0,02248	-1,668235	
561,994202	-0,003257	-0,003224	0,02248	-1,687059	
546,38324	-0,003254	-0,003224	0,021855	-1,687059	
546,38324	-0,003257	-0,003223	0,021855	-1,706471	
577,605164	-0,003257	-0,003224	0,023104	-1,706471	
593,216125	-0,003256	-0,003224	0,023729	-1,725294	
593,216125	-0,003254	-0,003225	0,023729	-1,725294	
593,216125	-0,003256	-0,003223	0,023729	-1,744706	
593,216125	-0,003257	-0,003222	0,023729	-1,744706	
577,605164	-0,003256	-0,003224	0,023104	-1,764118	
577,605164	-0,003253	-0,003226	0,023104	-1,764118	
624,437988	-0,003256	-0,003222	0,024978	-1,783235	
624,437988	-0,003258	-0,003223	0,024978	-1,783235	
593,216125	-0,003257	-0,003223	0,023729	-1,802353	
593,216125	-0,003257	-0,003223	0,023729	-1,802353	
671,270874	-0,003257	-0,003224	0,026851	-1,821177	
671,270874	-0,003257	-0,003224	0,026851	-1,821177	
671,270874	-0,003257	-0,003223	0,026851	-1,840294	
671,270874	-0,003257	-0,003223	0,026851	-1,840294	
624,437988	-0,003257	-0,003223	0,024978	-1,859412	
624,437988	-0,003257	-0,003223	0,024978	-1,859412	
655,659912	-0,003258	-0,003225	0,026226	-1,879118	
655,659912	-0,003256	-0,003225	0,026226	-1,879118	
702,492737	-0,003256	-0,003225	0,0281	-1,898235	
702,492737	-0,003256	-0,003223	0,0281	-1,916471	
686,881836	-0,003257	-0,003223	0,027475	-1,916471	
686,881836	-0,003256	-0,003226	0,027475	-1,936176	
718,103699	-0,003258	-0,003223	0,028724	-1,936176	
702,492737	-0,003256	-0,003224	0,0281	-1,954706	
702,492737	-0,003257	-0,003224	0,0281	-1,954706	
702,492737	-0,003256	-0,003222	0,0281	-1,974412	
702,492737	-0,003256	-0,003224	0,0281	-1,974412	
702,492737	-0,003254	-0,003226	0,0281	-1,993235	
702,492737	-0,00326	-0,003225	0,0281	-1,993235	
780,547485	-0,003254	-0,003224	0,031222	-2,012353	
780,547485	-0,003256	-0,003222	0,031222	-2,012353	
718,103699	-0,003257	-0,003225	0,028724	-2,031471	
718,103699	-0,003259	-0,003224	0,028724	-2,031471	
718,103699	-0,003256	-0,003226	0,028724	-2,050882	
718,103699	-0,003253	-0,003224	0,028724	-2,050882	
780,547485	-0,003256	-0,003224	0,031222	-2,070294	
780,547485	-0,003257	-0,003223	0,031222	-2,070294	
749,325623	-0,003257	-0,003223	0,029973	-2,089412	
749,325623	-0,003257	-0,003225	0,029973	-2,089412	
764,936584	-0,003254	-0,003223	0,030597	-2,109706	
764,936584	-0,003258	-0,003225	0,030597	-2,109706	
764,936584	-0,003254	-0,003223	0,030597	-2,128529	
764,936584	-0,003256	-0,003224	0,030597	-2,128529	
764,936584	-0,003258	-0,003226	0,030597	-2,147647	
764,936584	-0,003258	-0,003223	0,030597	-2,166471	
811,769409	-0,003258	-0,003225	0,032471	-2,166471	
811,769409	-0,003257	-0,003224	0,032471	-2,185588	
842,991333	-0,003258	-0,003223	0,03372	-2,185588	
842,991333	-0,003256	-0,003224	0,03372	-2,204706	
842,991333	-0,003257	-0,003224	0,03372	-2,204706	
827,380371	-0,003258	-0,003223	0,033095	-2,224118	
827,380371	-0,003256	-0,003223	0,033095	-2,224118	
842,991333	-0,003257	-0,003223	0,03372	-2,243529	
842,991333	-0,003257	-0,003223	0,03372	-2,243529	
842,991333	-0,003258	-0,003223	0,03372	-2,262647	
842,991333	-0,003257	-0,003223	0,03372	-2,262647	
874,213196	-0,003256	-0,003224	0,034969	-2,281765	
874,213196	-0,003259	-0,003223	0,034969	-2,281765	
874,213196	-0,003254	-0,003223	0,034969	-2,300588	
874,213196	-0,003257	-0,003224	0,034969	-2,300588	
889,824158	-0,003256	-0,003225	0,035593	-2,319706	
889,824158	-0,003258	-0,003223	0,035593	-2,319706	
889,824158	-0,003258	-0,003224	0,035593	-2,339412	
889,824158	-0,003254	-0,003223	0,035593	-2,339412	
889,824158	-0,003256	-0,003225	0,035593	-2,359412	
889,824158	-0,003256	-0,003225	0,035593	-2,359412	
921,046082	-0,003257	-0,003225	0,036842	-2,379118	
921,046082	-0,003256	-0,003226	0,036842	-2,379118	
921,046082	-0,003256	-0,003224	0,036842	-2,402647	
921,046082	-0,003256	-0,003225	0,036842	-2,402647	
936,656982	-0,003257	-0,003224	0,037466	-2,422059	
936,656982	-0,003258	-0,003223	0,037466	-2,422059	
936,656982	-0,003257	-0,003228	0,037466	-2,440882	
936,656982	-0,003259	-0,003226	0,037466	-2,440882	
952,267944	-0,003256	-0,003224	0,038091	-2,46	
952,267944	-0,003258	-0,003224	0,038091	-2,46	
952,267944	-0,003256	-0,003222	0,038091	-2,479706	
952,267944	-0,003257	-0,003223	0,038091	-2,479706	
983,489868	-0,003258	-0,003221	0,03934	-2,499118	
983,489868	-0,003257	-0,003224	0,03934	-2,499118	
999,10083	-0,003259	-0,003222	0,039964	-2,518824	
999,10083	-0,003258	-0,003224	0,039964	-2,518824	
1030,322754	-0,003259	-0,003223	0,041213	-2,537353	
1030,322754	-0,003259	-0,003222	0,041213	-2,556176	
999,10083	-0,003258	-0,003224	0,039964	-2,556176	
999,10083	-0,003258	-0,003223	0,039964	-2,575882	
1030,322754	-0,003257	-0,003225	0,041213	-2,575882	
1045,933716	-0,003258	-0,003223	0,041837	-2,595294	
1045,933716	-0,003256	-0,003224	0,041837	-2,595294	
1014,711731	-0,003257	-0,003224	0,040588	-2,614412	
1014,711731	-0,003257	-0,003223	0,040588	-2,614412	
999,10083	-0,003256	-0,003223	0,039964	-2,632941	
999,10083	-0,003257	-0,003224	0,039964	-2,632941	
1077,155518	-0,003256	-0,003225	0,043086	-2,652353	
1077,155518	-0,003258	-0,003223	0,043086	-2,652353	
1030,322754	-0,003257	-0,003223	0,041213	-2,670588	
1030,322754	-0,003257	-0,003224	0,041213	-2,670588	
1045,933716	-0,003254	-0,003223	0,041837	-2,69	
1045,933716	-0,003256	-0,003225	0,041837	-2,69	
1061,544556	-0,003256	-0,003224	0,042462	-2,709118	
1061,544556	-0,003253	-0,003222	0,042462	-2,709118	
1045,933716	-0,003254	-0,003224	0,041837	-2,728823	
1045,933716	-0,003258	-0,003224	0,041837	-2,728823	
1108,377441	-0,003257	-0,003225	0,044335	-2,749412	
1108,377441	-0,003256	-0,003224	0,044335	-2,749412	
1092,766479	-0,003256	-0,003224	0,043711	-2,77	
1092,766479	-0,003256	-0,003223	0,043711	-2,77	
1092,766479	-0,003256	-0,003223	0,043711	-2,788235	
1092,766479	-0,003258	-0,003224	0,043711	-2,788235	
1077,155518	-0,003258	-0,003224	0,043086	-2,807353	
1077,155518	-0,003256	-0,003224	0,043086	-2,826471	
1092,766479	-0,003257	-0,003223	0,043711	-2,826471	
1092,766479	-0,003258	-0,003223	0,043711	-2,845294	
1108,377441	-0,003256	-0,003223	0,044335	-2,845294	
1108,377441	-0,003258	-0,003222	0,044335	-2,864412	
1108,377441	-0,003256	-0,003224	0,044335	-2,864412	
1155,210327	-0,003257	-0,003225	0,046208	-2,883529	
1155,210327	-0,003256	-0,003225	0,046208	-2,883529	
1170,821289	-0,003256	-0,003223	0,046833	-2,902353	
1170,821289	-0,003256	-0,003223	0,046833	-2,902353	
1139,599365	-0,003256	-0,003223	0,045584	-2,922059	
1139,599365	-0,003257	-0,003225	0,045584	-2,922059	
1155,210327	-0,003259	-0,003223	0,046208	-2,940588	
1155,210327	-0,003258	-0,003223	0,046208	-2,940588	
1170,821289	-0,003253	-0,003224	0,046833	-2,96	
1170,821289	-0,003256	-0,003223	0,046833	-2,96	
1139,599365	-0,003254	-0,003222	0,045584	-2,979118	
1139,599365	-0,003257	-0,003224	0,045584	-2,979118	
1155,210327	-0,003259	-0,003225	0,046208	-2,998824	
1155,210327	-0,003254	-0,003223	0,046208	-2,998824	
1186,432251	-0,003254	-0,003224	0,047457	-3,018824	
1186,432251	-0,003257	-0,003224	0,047457	-3,018824	
1217,654053	-0,003257	-0,003224	0,048706	-3,039412	
1217,654053	-0,003256	-0,003225	0,048706	-3,039412	
1233,265015	-0,003257	-0,003223	0,049331	-3,060588	
1233,265015	-0,003256	-0,003224	0,049331	-3,060588	
1233,265015	-0,003258	-0,003223	0,049331	-3,077941	
1233,265015	-0,003257	-0,003222	0,049331	-3,077941	
1264,486938	-0,003257	-0,003221	0,050579	-3,097353	
1264,486938	-0,003257	-0,003223	0,050579	-3,115588	
1233,265015	-0,003258	-0,003224	0,049331	-3,115588	
1233,265015	-0,003257	-0,003224	0,049331	-3,135588	
1248,875977	-0,003258	-0,003225	0,049955	-3,135588	
1248,875977	-0,003256	-0,003223	0,049955	-3,153824	
1248,875977	-0,003256	-0,003223	0,049955	-3,153824	
1280,0979	-0,003259	-0,003224	0,051204	-3,173235	
1280,0979	-0,003257	-0,003223	0,051204	-3,173235	
1280,0979	-0,003259	-0,003225	0,051204	-3,192353	
1280,0979	-0,003256	-0,003223	0,051204	-3,192353	
1280,0979	-0,003259	-0,003225	0,051204	-3,211176	
1280,0979	-0,003254	-0,003223	0,051204	-3,211176	
1280,0979	-0,003257	-0,003228	0,051204	-3,230588	
1280,0979	-0,003257	-0,003222	0,051204	-3,230588	
1311,319824	-0,003254	-0,003224	0,052453	-3,25	
1311,319824	-0,003258	-0,003225	0,052453	-3,25	
1280,0979	-0,003257	-0,003222	0,051204	-3,269118	
1280,0979	-0,003257	-0,003224	0,051204	-3,269118	
1311,319824	-0,003257	-0,003222	0,052453	-3,289412	
1311,319824	-0,003259	-0,003224	0,052453	-3,289412	
1326,930786	-0,003258	-0,003224	0,053077	-3,309118	
1326,930786	-0,003257	-0,003224	0,053077	-3,309118	
1326,930786	-0,003257	-0,003223	0,053077	-3,329412	
1326,930786	-0,003257	-0,003223	0,053077	-3,329412	
1311,319824	-0,003257	-0,003226	0,052453	-3,348824	
1311,319824	-0,003257	-0,003226	0,052453	-3,348824	
1326,930786	-0,003257	-0,003223	0,053077	-3,368529	
1326,930786	-0,003257	-0,003223	0,053077	-3,368529	
1342,541748	-0,003257	-0,003223	0,053702	-3,388529	
1342,541748	-0,003257	-0,003225	0,053702	-3,388529	
1342,541748	-0,003256	-0,003223	0,053702	-3,40853	
1342,541748	-0,003258	-0,003223	0,053702	-3,40853	
1373,763672	-0,003258	-0,003223	0,054951	-3,428823	
1373,763672	-0,003258	-0,003224	0,054951	-3,428823	
1373,763672	-0,003257	-0,003223	0,054951	-3,447059	
1373,763672	-0,003257	-0,003224	0,054951	-3,466177	
1389,374512	-0,003256	-0,003221	0,055575	-3,466177	
1389,374512	-0,003259	-0,003224	0,055575	-3,485	
1420,596436	-0,003256	-0,003221	0,056824	-3,485	
1404,985474	-0,003257	-0,003223	0,056199	-3,504118	
1404,985474	-0,003256	-0,003223	0,056199	-3,504118	
1404,985474	-0,003258	-0,003225	0,056199	-3,523235	
1404,985474	-0,003258	-0,003223	0,056199	-3,523235	
1420,596436	-0,003256	-0,003225	0,056824	-3,542353	
1420,596436	-0,003254	-0,003223	0,056824	-3,542353	
1436,207397	-0,003256	-0,003225	0,057448	-3,561471	
1436,207397	-0,003258	-0,003224	0,057448	-3,561471	
1483,040283	-0,003254	-0,003224	0,059322	-3,580588	
1483,040283	-0,003253	-0,003225	0,059322	-3,580588	
1467,429321	-0,003254	-0,003224	0,058697	-3,599706	
1467,429321	-0,003256	-0,003224	0,058697	-3,599706	
1436,207397	-0,003256	-0,003224	0,057448	-3,619118	
1436,207397	-0,003256	-0,003225	0,057448	-3,619118	
1483,040283	-0,003258	-0,003224	0,059322	-3,639706	
1483,040283	-0,003259	-0,003224	0,059322	-3,639706	
1483,040283	-0,003259	-0,003223	0,059322	-3,65853	
1483,040283	-0,003257	-0,003225	0,059322	-3,65853	
1514,262207	-0,003258	-0,003224	0,06057	-3,678235	
1514,262207	-0,003258	-0,003223	0,06057	-3,678235	
1483,040283	-0,003258	-0,003223	0,059322	-3,697353	
1483,040283	-0,003257	-0,003225	0,059322	-3,697353	
1514,262207	-0,003258	-0,003224	0,06057	-3,717059	
1514,262207	-0,003257	-0,003224	0,06057	-3,736176	
1483,040283	-0,003257	-0,003223	0,059322	-3,736176	
1483,040283	-0,003257	-0,003223	0,059322	-3,755294	
1498,651245	-0,003257	-0,003223	0,059946	-3,755294	
1514,262207	-0,003258	-0,003224	0,06057	-3,774412	
1514,262207	-0,003258	-0,003223	0,06057	-3,774412	
1529,873169	-0,003256	-0,003224	0,061195	-3,793235	
1529,873169	-0,003258	-0,003223	0,061195	-3,793235	
1561,094971	-0,003258	-0,003224	0,062444	-3,812941	
1561,094971	-0,003257	-0,003222	0,062444	-3,812941	
1561,094971	-0,003256	-0,003228	0,062444	-3,831765	
1561,094971	-0,003254	-0,003224	0,062444	-3,831765	
1545,484009	-0,003252	-0,003223	0,061819	-3,850588	
1545,484009	-0,003257	-0,003225	0,061819	-3,850588	
1592,316895	-0,003256	-0,003224	0,063693	-3,869412	
1592,316895	-0,003257	-0,003225	0,063693	-3,869412	
1592,316895	-0,003254	-0,003222	0,063693	-3,888824	
1592,316895	-0,003254	-0,003222	0,063693	-3,888824	
1623,538818	-0,003256	-0,003219	0,064942	-3,908823	
1623,538818	-0,003257	-0,003223	0,064942	-3,908823	
1592,316895	-0,003258	-0,003224	0,063693	-3,929706	
1592,316895	-0,003258	-0,003223	0,063693	-3,929706	
1623,538818	-0,003257	-0,003223	0,064942	-3,949412	
1623,538818	-0,003258	-0,003224	0,064942	-3,949412	
1607,927856	-0,003256	-0,003223	0,064317	-3,968529	
1607,927856	-0,003257	-0,003224	0,064317	-3,968529	
1639,14978	-0,003258	-0,003223	0,065566	-3,987941	
1639,14978	-0,003257	-0,003224	0,065566	-3,987941	
1654,760742	-0,003257	-0,003225	0,06619	-4,008235	
1654,760742	-0,003256	-0,003223	0,06619	-4,008235	
1639,14978	-0,003252	-0,003224	0,065566	-4,02853	
1639,14978	-0,003256	-0,003224	0,065566	-4,02853	
1701,593506	-0,003258	-0,003225	0,068064	-4,046765	
1701,593506	-0,003256	-0,003225	0,068064	-4,046765	
1654,760742	-0,003257	-0,003225	0,06619	-4,066176	
1654,760742	-0,003259	-0,003223	0,06619	-4,085588	
1670,371704	-0,003253	-0,003225	0,066815	-4,085588	
1670,371704	-0,003259	-0,003225	0,066815	-4,104706	
1701,593506	-0,003257	-0,003224	0,068064	-4,104706	
1685,982666	-0,003258	-0,003223	0,067439	-4,123824	
1685,982666	-0,003254	-0,003222	0,067439	-4,123824	
1685,982666	-0,003257	-0,003224	0,067439	-4,142647	
1685,982666	-0,003256	-0,003222	0,067439	-4,142647	
1685,982666	-0,003258	-0,003222	0,067439	-4,16147	
1685,982666	-0,003254	-0,003223	0,067439	-4,16147	
1717,204468	-0,003256	-0,003223	0,068688	-4,180882	
1717,204468	-0,003256	-0,003222	0,068688	-4,180882	
1701,593506	-0,003258	-0,003223	0,068064	-4,199706	
1701,593506	-0,003259	-0,003223	0,068064	-4,199706	
1732,81543	-0,003258	-0,003226	0,069313	-4,219118	
1732,81543	-0,003256	-0,003223	0,069313	-4,219118	
1717,204468	-0,003258	-0,003225	0,068688	-4,238235	
1717,204468	-0,003256	-0,003221	0,068688	-4,238235	
1732,81543	-0,003256	-0,003223	0,069313	-4,258823	
1732,81543	-0,00326	-0,003226	0,069313	-4,258823	
1748,426392	-0,003253	-0,003224	0,069937	-4,276471	
1748,426392	-0,003253	-0,003224	0,069937	-4,276471	
1795,259277	-0,003257	-0,003222	0,07181	-4,296176	
1795,259277	-0,003257	-0,003222	0,07181	-4,315	
1764,037354	-0,003257	-0,003224	0,070561	-4,315	
1764,037354	-0,003258	-0,003225	0,070561	-4,334412	
1795,259277	-0,003257	-0,003224	0,07181	-4,334412	
1795,259277	-0,003254	-0,003225	0,07181	-4,353824	
