					
Mesure effectuee le 24/03/2014 a 15:56					
frequence 100 millisecond multiple					
section 0,06mm2					
vitesse 0,1mm/s					
					
OPERATEUR: 					
					
gain force	gain longi	fact  J longi	gain J trans	fact  J trans  	section mm² 
-0,002	0,1	2,09	0,1	2,09	0,06
					
contrainte MPa  	def longi	def trans 	Force en kN	Position	
1092,766479	-0,003254	-0,003224	0,065566	-2,83147	
1113,581055	-0,003257	-0,003224	0,066815	-2,850294	
1113,581055	-0,003256	-0,003222	0,066815	-2,850294	
1113,581055	-0,003261	-0,003225	0,066815	-2,870882	
1113,581055	-0,003257	-0,003225	0,066815	-2,870882	
1123,988403	-0,003256	-0,003223	0,067439	-2,890294	
1123,988403	-0,003256	-0,003223	0,067439	-2,890294	
1123,988403	-0,003256	-0,003224	0,067439	-2,910882	
1123,988403	-0,003253	-0,003226	0,067439	-2,910882	
1134,395752	-0,003257	-0,003226	0,068064	-2,930882	
1134,395752	-0,003256	-0,003224	0,068064	-2,930882	
1134,395752	-0,003256	-0,003223	0,068064	-2,950294	
1134,395752	-0,003256	-0,003224	0,068064	-2,950294	
1155,210327	-0,003256	-0,003224	0,069313	-2,970882	
1155,210327	-0,003254	-0,003223	0,069313	-2,970882	
1165,617554	-0,003254	-0,003223	0,069937	-2,990588	
1165,617554	-0,003256	-0,003225	0,069937	-2,990588	
1165,617554	-0,003259	-0,003226	0,069937	-3,010588	
1165,617554	-0,003256	-0,003223	0,069937	-3,010588	
1186,432251	-0,003257	-0,003224	0,071186	-3,030588	
1186,432251	-0,003254	-0,003223	0,071186	-3,030588	
1165,617554	-0,003254	-0,003223	0,069937	-3,050588	
1165,617554	-0,003252	-0,003225	0,069937	-3,050588	
1186,432251	-0,003252	-0,003225	0,071186	-3,070588	
1186,432251	-0,003256	-0,003224	0,071186	-3,070588	
1196,839478	-0,003253	-0,003223	0,07181	-3,090588	
1196,839478	-0,003256	-0,003222	0,07181	-3,090588	
1228,061401	-0,003256	-0,003223	0,073684	-3,110294	
1228,061401	-0,003254	-0,003224	0,073684	-3,110294	
1196,839478	-0,003256	-0,003222	0,07181	-3,130588	
1196,839478	-0,003256	-0,003223	0,07181	-3,130588	
1228,061401	-0,003256	-0,003224	0,073684	-3,150588	
1228,061401	-0,003256	-0,003223	0,073684	-3,150588	
1228,061401	-0,003256	-0,003223	0,073684	-3,170588	
1228,061401	-0,003258	-0,003222	0,073684	-3,170588	
1238,46875	-0,003257	-0,003224	0,074308	-3,190588	
1238,46875	-0,003258	-0,003223	0,074308	-3,190588	
1259,283325	-0,003258	-0,003224	0,075557	-3,21	
1259,283325	-0,003257	-0,003223	0,075557	-3,21	
1269,690552	-0,003256	-0,003223	0,076181	-3,230588	
1269,690552	-0,003256	-0,003224	0,076181	-3,230588	
1280,0979	-0,003254	-0,003226	0,076806	-3,25	
1280,0979	-0,003256	-0,003223	0,076806	-3,25	
1300,912476	-0,003257	-0,003226	0,078055	-3,270294	
1300,912476	-0,003257	-0,003225	0,078055	-3,270294	
1280,0979	-0,003258	-0,003223	0,076806	-3,290588	
1280,0979	-0,003258	-0,003223	0,076806	-3,290588	
1311,319824	-0,003258	-0,003224	0,078679	-3,310294	
1311,319824	-0,003257	-0,003225	0,078679	-3,310294	
1311,319824	-0,003259	-0,003225	0,078679	-3,330588	
1311,319824	-0,003258	-0,003223	0,078679	-3,330588	
1332,134399	-0,003257	-0,003225	0,079928	-3,350294	
1332,134399	-0,003256	-0,003225	0,079928	-3,350294	
1321,727173	-0,003254	-0,003223	0,079304	-3,370294	
1321,727173	-0,003259	-0,003223	0,079304	-3,370294	
1332,134399	-0,003259	-0,003223	0,079928	-3,390294	
1332,134399	-0,003259	-0,003225	0,079928	-3,390294	
1352,948975	-0,003254	-0,003224	0,081177	-3,410588	
1352,948975	-0,003258	-0,003223	0,081177	-3,410588	
1373,763672	-0,003257	-0,003224	0,082426	-3,430588	
1373,763672	-0,003257	-0,003224	0,082426	-3,430588	
1363,356323	-0,003257	-0,003224	0,081801	-3,450294	
1363,356323	-0,003254	-0,003221	0,081801	-3,450294	
1384,170898	-0,003258	-0,003223	0,08305	-3,470294	
1384,170898	-0,003258	-0,003224	0,08305	-3,470294	
1404,985474	-0,003257	-0,003223	0,084299	-3,490588	
1404,985474	-0,003257	-0,003223	0,084299	-3,490588	
1404,985474	-0,003256	-0,003223	0,084299	-3,510294	
1404,985474	-0,003256	-0,003222	0,084299	-3,510294	
1394,578247	-0,003256	-0,003223	0,083675	-3,530294	
1394,578247	-0,003259	-0,003226	0,083675	-3,530294	
1436,207397	-0,003258	-0,003225	0,086172	-3,550294	
1436,207397	-0,003256	-0,003224	0,086172	-3,550294	
1415,392822	-0,003257	-0,003223	0,084924	-3,57	
1415,392822	-0,003257	-0,003222	0,084924	-3,57	
1436,207397	-0,003257	-0,003225	0,086172	-3,590294	
1436,207397	-0,003257	-0,003225	0,086172	-3,590294	
1436,207397	-0,003257	-0,003223	0,086172	-3,610294	
1436,207397	-0,003257	-0,003225	0,086172	-3,610294	
1457,021973	-0,003258	-0,003225	0,087421	-3,630294	
1457,021973	-0,003257	-0,003224	0,087421	-3,630294	
1488,243896	-0,003256	-0,003222	0,089295	-3,65	
1488,243896	-0,003254	-0,003222	0,089295	-3,65	
1477,83667	-0,003257	-0,003226	0,08867	-3,67	
1477,83667	-0,003254	-0,003225	0,08867	-3,67	
1477,83667	-0,003257	-0,003224	0,08867	-3,690294	
1477,83667	-0,003256	-0,003224	0,08867	-3,690294	
1498,651245	-0,003257	-0,003224	0,089919	-3,71	
1498,651245	-0,003257	-0,003225	0,089919	-3,71	
1488,243896	-0,003257	-0,003223	0,089295	-3,730294	
1488,243896	-0,003254	-0,003222	0,089295	-3,730294	
1519,46582	-0,003253	-0,003225	0,091168	-3,75	
1519,46582	-0,003258	-0,003223	0,091168	-3,75	
1509,058472	-0,003258	-0,003223	0,090544	-3,769706	
1509,058472	-0,003256	-0,003224	0,090544	-3,769706	
1529,873169	-0,003256	-0,003224	0,091792	-3,79	
1529,873169	-0,00326	-0,003223	0,091792	-3,79	
1540,280396	-0,003256	-0,003223	0,092417	-3,810294	
1540,280396	-0,003257	-0,003225	0,092417	-3,810294	
1540,280396	-0,003258	-0,003224	0,092417	-3,830588	
1540,280396	-0,003257	-0,003222	0,092417	-3,830588	
1550,687744	-0,003254	-0,003224	0,093041	-3,849706	
1550,687744	-0,003257	-0,003223	0,093041	-3,849706	
1581,909668	-0,003259	-0,003225	0,094915	-3,87	
1581,909668	-0,003256	-0,003224	0,094915	-3,87	
1571,502319	-0,003257	-0,003223	0,09429	-3,889412	
1571,502319	-0,003256	-0,003223	0,09429	-3,889412	
1571,502319	-0,003256	-0,003223	0,09429	-3,91	
1571,502319	-0,003256	-0,003223	0,09429	-3,91	
1592,316895	-0,003256	-0,003223	0,095539	-3,930294	
1592,316895	-0,003254	-0,003223	0,095539	-3,930294	
1602,724243	-0,003258	-0,003223	0,096163	-3,949706	
1602,724243	-0,003256	-0,003223	0,096163	-3,949706	
1613,13147	-0,003256	-0,003225	0,096788	-3,970294	
1613,13147	-0,003258	-0,003223	0,096788	-3,970294	
1633,946167	-0,003258	-0,003223	0,098037	-3,99	
1633,946167	-0,003258	-0,003224	0,098037	-3,99	
1623,538818	-0,003259	-0,003223	0,097412	-4,01	
1623,538818	-0,003258	-0,003224	0,097412	-4,01	
1644,353394	-0,003256	-0,003223	0,098661	-4,030294	
1644,353394	-0,003257	-0,003224	0,098661	-4,030294	
1644,353394	-0,003256	-0,003224	0,098661	-4,049706	
1644,353394	-0,003257	-0,003223	0,098661	-4,049706	
1665,167969	-0,003257	-0,003224	0,09991	-4,069706	
1665,167969	-0,003257	-0,003223	0,09991	-4,069706	
1675,575317	-0,003258	-0,003224	0,100535	-4,089706	
1675,575317	-0,003256	-0,003223	0,100535	-4,089706	
1675,575317	-0,003254	-0,003223	0,100535	-4,110588	
1675,575317	-0,003254	-0,003223	0,100535	-4,110588	
1696,389893	-0,00326	-0,003226	0,101783	-4,13	
1696,389893	-0,003256	-0,003228	0,101783	-4,13	
1706,797241	-0,003257	-0,003226	0,102408	-4,150294	
1706,797241	-0,003257	-0,003224	0,102408	-4,150294	
1696,389893	-0,003257	-0,003224	0,101783	-4,169706	
1696,389893	-0,003258	-0,003226	0,101783	-4,169706	
1717,204468	-0,003257	-0,003223	0,103032	-4,19	
1717,204468	-0,003256	-0,003224	0,103032	-4,19	
1738,019165	-0,003256	-0,003221	0,104281	-4,209412	
1738,019165	-0,003258	-0,003224	0,104281	-4,209412	
1748,426392	-0,003257	-0,003226	0,104906	-4,230882	
1748,426392	-0,003258	-0,003225	0,104906	-4,230882	
1738,019165	-0,003254	-0,003224	0,104281	-4,25	
1738,019165	-0,003256	-0,003224	0,104281	-4,25	
1748,426392	-0,003257	-0,003223	0,104906	-4,269706	
1748,426392	-0,003254	-0,003224	0,104906	-4,269706	
1769,240967	-0,003254	-0,003224	0,106154	-4,290294	
1769,240967	-0,003258	-0,003223	0,106154	-4,290294	
