					
Mesure effectuee le 24/03/2014 a 16:05					
frequence 100 millisecond multiple					
section 0,04mm2					
vitesse 0,1mm/s					
					
OPERATEUR: 					
					
gain force	gain longi	fact  J longi	gain J trans	fact  J trans  	section mm² 
-0,002	0,1	2,09	0,1	2,09	0,04
					
contrainte MPa  	def longi	def trans 	Force en kN	Position	
-46,832851	-0,003257	-0,003223	-0,001873	-1,136176	
15,61095	-0,003254	-0,003225	0,000624	-1,155294	
15,61095	-0,003257	-0,003224	0,000624	-1,155294	
0	-0,003258	-0,003223	0	-1,174706	
0	-0,003257	-0,003225	0	-1,174706	
15,61095	-0,003256	-0,003223	0,000624	-1,194118	
15,61095	-0,003256	-0,003226	0,000624	-1,194118	
-46,832851	-0,003257	-0,003225	-0,001873	-1,213235	
-46,832851	-0,003254	-0,003222	-0,001873	-1,213235	
31,221901	-0,003259	-0,003223	0,001249	-1,233824	
31,221901	-0,003257	-0,003224	0,001249	-1,233824	
-15,61095	-0,003253	-0,003225	-0,000624	-1,254706	
-15,61095	-0,003257	-0,003221	-0,000624	-1,254706	
46,832851	-0,003259	-0,003223	0,001873	-1,273823	
46,832851	-0,003256	-0,003223	0,001873	-1,273823	
31,221901	-0,003256	-0,003223	0,001249	-1,294118	
31,221901	-0,003259	-0,003225	0,001249	-1,294118	
46,832851	-0,003256	-0,003222	0,001873	-1,313529	
46,832851	-0,003256	-0,003222	0,001873	-1,313529	
31,221901	-0,003258	-0,003223	0,001249	-1,332647	
31,221901	-0,003256	-0,003224	0,001249	-1,332647	
62,443802	-0,003257	-0,003222	0,002498	-1,352647	
62,443802	-0,003258	-0,003222	0,002498	-1,352647	
62,443802	-0,003257	-0,003221	0,002498	-1,371471	
62,443802	-0,003256	-0,003223	0,002498	-1,390588	
62,443802	-0,003254	-0,003225	0,002498	-1,390588	
62,443802	-0,003257	-0,003224	0,002498	-1,409118	
109,276649	-0,003253	-0,003223	0,004371	-1,409118	
93,665703	-0,003252	-0,003223	0,003747	-1,428235	
93,665703	-0,003257	-0,003224	0,003747	-1,428235	
140,49855	-0,003257	-0,003224	0,00562	-1,447941	
140,49855	-0,003257	-0,003225	0,00562	-1,447941	
109,276649	-0,003256	-0,003225	0,004371	-1,466765	
109,276649	-0,003256	-0,003223	0,004371	-1,466765	
140,49855	-0,003254	-0,003225	0,00562	-1,485882	
140,49855	-0,003254	-0,003224	0,00562	-1,485882	
140,49855	-0,003258	-0,003224	0,00562	-1,505	
140,49855	-0,003258	-0,003224	0,00562	-1,505	
124,887604	-0,003258	-0,003226	0,004996	-1,524706	
124,887604	-0,003256	-0,003225	0,004996	-1,524706	
109,276649	-0,003258	-0,003223	0,004371	-1,543529	
109,276649	-0,003254	-0,003222	0,004371	-1,543529	
171,720459	-0,003256	-0,003225	0,006869	-1,563529	
171,720459	-0,003257	-0,003223	0,006869	-1,563529	
156,109497	-0,003257	-0,003223	0,006244	-1,584118	
156,109497	-0,003254	-0,003222	0,006244	-1,584118	
202,942352	-0,003254	-0,003226	0,008118	-1,602941	
202,942352	-0,003256	-0,003224	0,008118	-1,602941	
218,553299	-0,003256	-0,003224	0,008742	-1,626176	
218,553299	-0,003253	-0,003222	0,008742	-1,626176	
202,942352	-0,003257	-0,003224	0,008118	-1,645294	
202,942352	-0,003254	-0,003221	0,008118	-1,645294	
218,553299	-0,003257	-0,003223	0,008742	-1,664706	
218,553299	-0,003256	-0,003223	0,008742	-1,664706	
218,553299	-0,003257	-0,003224	0,008742	-1,683824	
218,553299	-0,00326	-0,003223	0,008742	-1,683824	
234,164246	-0,003258	-0,003222	0,009367	-1,702647	
234,164246	-0,003257	-0,003223	0,009367	-1,702647	
218,553299	-0,003257	-0,003225	0,008742	-1,722647	
218,553299	-0,003258	-0,003223	0,008742	-1,722647	
218,553299	-0,003257	-0,003223	0,008742	-1,741765	
218,553299	-0,003258	-0,003223	0,008742	-1,759706	
234,164246	-0,003258	-0,003222	0,009367	-1,759706	
234,164246	-0,003257	-0,003225	0,009367	-1,779118	
249,775208	-0,003257	-0,003224	0,009991	-1,779118	
249,775208	-0,003259	-0,003225	0,009991	-1,798529	
249,775208	-0,003257	-0,003221	0,009991	-1,798529	
265,386139	-0,003256	-0,003222	0,010615	-1,817647	
265,386139	-0,003257	-0,003221	0,010615	-1,817647	
312,218994	-0,003257	-0,003224	0,012489	-1,836765	
312,218994	-0,003258	-0,003223	0,012489	-1,836765	
280,997101	-0,003257	-0,003224	0,01124	-1,856176	
280,997101	-0,003257	-0,003225	0,01124	-1,856176	
327,829956	-0,003259	-0,003224	0,013113	-1,875588	
327,829956	-0,003258	-0,003224	0,013113	-1,875588	
296,608063	-0,003258	-0,003225	0,011864	-1,894118	
296,608063	-0,003259	-0,003224	0,011864	-1,894118	
327,829956	-0,003257	-0,003224	0,013113	-1,913529	
327,829956	-0,003256	-0,003223	0,013113	-1,913529	
327,829956	-0,003258	-0,003224	0,013113	-1,932647	
327,829956	-0,003257	-0,003221	0,013113	-1,932647	
312,218994	-0,003257	-0,003226	0,012489	-1,952353	
312,218994	-0,003256	-0,003224	0,012489	-1,952353	
343,440918	-0,003258	-0,003222	0,013738	-1,971471	
343,440918	-0,003257	-0,003223	0,013738	-1,971471	
359,051849	-0,003257	-0,003224	0,014362	-1,991176	
359,051849	-0,003256	-0,003225	0,014362	-2,010294	
374,662811	-0,003257	-0,003222	0,014987	-2,010294	
374,662811	-0,003259	-0,003224	0,014987	-2,029412	
390,273743	-0,003259	-0,003222	0,015611	-2,029412	
374,662811	-0,003256	-0,003223	0,014987	-2,047941	
374,662811	-0,003254	-0,003225	0,014987	-2,047941	
374,662811	-0,003257	-0,003226	0,014987	-2,067353	
374,662811	-0,003256	-0,003224	0,014987	-2,067353	
405,884705	-0,003256	-0,003224	0,016235	-2,086471	
405,884705	-0,003257	-0,003224	0,016235	-2,086471	
390,273743	-0,003258	-0,003228	0,015611	-2,105588	
390,273743	-0,003256	-0,003224	0,015611	-2,105588	
374,662811	-0,003257	-0,003222	0,014987	-2,125	
374,662811	-0,003258	-0,003223	0,014987	-2,125	
405,884705	-0,003257	-0,003223	0,016235	-2,143529	
405,884705	-0,003257	-0,003224	0,016235	-2,143529	
421,495667	-0,003254	-0,003223	0,01686	-2,163529	
421,495667	-0,003258	-0,003223	0,01686	-2,163529	
452,71756	-0,003256	-0,003224	0,018109	-2,182941	
452,71756	-0,003258	-0,003225	0,018109	-2,182941	
468,328491	-0,003254	-0,003224	0,018733	-2,203529	
468,328491	-0,003257	-0,003224	0,018733	-2,203529	
452,71756	-0,003256	-0,003223	0,018109	-2,223235	
452,71756	-0,003257	-0,003221	0,018109	-2,223235	
468,328491	-0,003253	-0,003225	0,018733	-2,242941	
468,328491	-0,003257	-0,003223	0,018733	-2,242941	
483,939453	-0,003254	-0,003224	0,019358	-2,262647	
483,939453	-0,003256	-0,003225	0,019358	-2,262647	
468,328491	-0,003258	-0,003226	0,018733	-2,282647	
468,328491	-0,003253	-0,003228	0,018733	-2,282647	
468,328491	-0,003257	-0,003225	0,018733	-2,301177	
468,328491	-0,003256	-0,003221	0,018733	-2,301177	
530,772278	-0,003257	-0,003222	0,021231	-2,320588	
530,772278	-0,003259	-0,003223	0,021231	-2,339118	
515,161377	-0,003257	-0,003224	0,020606	-2,339118	
515,161377	-0,003258	-0,003222	0,020606	-2,358824	
546,38324	-0,003252	-0,003222	0,021855	-2,358824	
530,772278	-0,003256	-0,003223	0,021231	-2,377647	
530,772278	-0,003257	-0,003226	0,021231	-2,377647	
530,772278	-0,003258	-0,003228	0,021231	-2,397059	
530,772278	-0,003256	-0,003224	0,021231	-2,397059	
530,772278	-0,003257	-0,003223	0,021231	-2,416177	
530,772278	-0,003256	-0,003223	0,021231	-2,416177	
561,994202	-0,003256	-0,003224	0,02248	-2,434706	
561,994202	-0,003254	-0,003223	0,02248	-2,434706	
577,605164	-0,003257	-0,003224	0,023104	-2,454118	
577,605164	-0,003256	-0,003223	0,023104	-2,454118	
577,605164	-0,003256	-0,003223	0,023104	-2,473235	
577,605164	-0,003254	-0,003224	0,023104	-2,473235	
593,216125	-0,003256	-0,003224	0,023729	-2,492353	
593,216125	-0,003258	-0,003224	0,023729	-2,492353	
577,605164	-0,003256	-0,003225	0,023104	-2,512647	
577,605164	-0,003257	-0,003224	0,023104	-2,512647	
640,04895	-0,003256	-0,003224	0,025602	-2,532647	
640,04895	-0,003254	-0,003224	0,025602	-2,532647	
608,827026	-0,003259	-0,003224	0,024353	-2,554118	
608,827026	-0,003256	-0,003224	0,024353	-2,554118	
608,827026	-0,003259	-0,003222	0,024353	-2,572353	
608,827026	-0,003257	-0,003224	0,024353	-2,572353	
640,04895	-0,003256	-0,003225	0,025602	-2,592059	
640,04895	-0,003257	-0,003224	0,025602	-2,592059	
640,04895	-0,003258	-0,003224	0,025602	-2,612647	
640,04895	-0,003254	-0,003224	0,025602	-2,612647	
671,270874	-0,003254	-0,003223	0,026851	-2,632353	
671,270874	-0,003257	-0,003224	0,026851	-2,632353	
671,270874	-0,003258	-0,003222	0,026851	-2,652059	
671,270874	-0,003256	-0,003223	0,026851	-2,652059	
671,270874	-0,003254	-0,003222	0,026851	-2,670882	
671,270874	-0,003257	-0,003223	0,026851	-2,670882	
671,270874	-0,003254	-0,003226	0,026851	-2,690294	
671,270874	-0,003253	-0,003223	0,026851	-2,71	
718,103699	-0,003256	-0,003221	0,028724	-2,71	
718,103699	-0,003256	-0,003224	0,028724	-2,729118	
702,492737	-0,003257	-0,003225	0,0281	-2,729118	
718,103699	-0,003259	-0,003223	0,028724	-2,747941	
718,103699	-0,003257	-0,003225	0,028724	-2,747941	
733,714661	-0,003256	-0,003223	0,029349	-2,766765	
733,714661	-0,003258	-0,003223	0,029349	-2,766765	
733,714661	-0,003256	-0,003224	0,029349	-2,786471	
733,714661	-0,003258	-0,003225	0,029349	-2,786471	
733,714661	-0,003257	-0,003223	0,029349	-2,805	
733,714661	-0,003256	-0,003222	0,029349	-2,805	
733,714661	-0,003256	-0,003224	0,029349	-2,824412	
733,714661	-0,003256	-0,003225	0,029349	-2,824412	
764,936584	-0,003257	-0,003225	0,030597	-2,843235	
764,936584	-0,003254	-0,003224	0,030597	-2,843235	
764,936584	-0,003257	-0,003223	0,030597	-2,862353	
764,936584	-0,003257	-0,003223	0,030597	-2,862353	
749,325623	-0,003256	-0,003225	0,029973	-2,882059	
749,325623	-0,003256	-0,003223	0,029973	-2,882059	
780,547485	-0,003259	-0,003222	0,031222	-2,901176	
780,547485	-0,003256	-0,003221	0,031222	-2,901176	
796,158447	-0,003258	-0,003224	0,031846	-2,920294	
796,158447	-0,003257	-0,003224	0,031846	-2,939412	
811,769409	-0,003257	-0,003225	0,032471	-2,939412	
811,769409	-0,003256	-0,003225	0,032471	-2,958529	
827,380371	-0,003253	-0,003224	0,033095	-2,958529	
827,380371	-0,003257	-0,003223	0,033095	-2,977353	
827,380371	-0,003257	-0,003225	0,033095	-2,977353	
874,213196	-0,003257	-0,003224	0,034969	-2,996765	
874,213196	-0,003256	-0,003223	0,034969	-2,996765	
842,991333	-0,003259	-0,003222	0,03372	-3,015882	
842,991333	-0,003256	-0,003223	0,03372	-3,015882	
842,991333	-0,003258	-0,003223	0,03372	-3,034706	
842,991333	-0,003259	-0,003224	0,03372	-3,034706	
874,213196	-0,003254	-0,003226	0,034969	-3,054412	
874,213196	-0,003257	-0,003224	0,034969	-3,054412	
858,602234	-0,003253	-0,003223	0,034344	-3,072941	
858,602234	-0,003254	-0,003225	0,034344	-3,072941	
874,213196	-0,003257	-0,003224	0,034969	-3,092059	
874,213196	-0,003254	-0,003223	0,034969	-3,092059	
858,602234	-0,003258	-0,003226	0,034344	-3,112353	
858,602234	-0,003256	-0,003224	0,034344	-3,112353	
905,43512	-0,003257	-0,003222	0,036217	-3,132059	
905,43512	-0,003256	-0,003224	0,036217	-3,132059	
936,656982	-0,003256	-0,003224	0,037466	-3,155294	
936,656982	-0,003253	-0,003225	0,037466	-3,155294	
874,213196	-0,003253	-0,003225	0,034969	-3,174412	
874,213196	-0,003257	-0,003224	0,034969	-3,174412	
889,824158	-0,003257	-0,003225	0,035593	-3,193529	
889,824158	-0,003253	-0,003224	0,035593	-3,193529	
952,267944	-0,003257	-0,003225	0,038091	-3,212941	
952,267944	-0,003253	-0,003223	0,038091	-3,212941	
905,43512	-0,003253	-0,003223	0,036217	-3,232647	
905,43512	-0,003257	-0,003223	0,036217	-3,232647	
936,656982	-0,003257	-0,003223	0,037466	-3,252059	
936,656982	-0,003257	-0,003225	0,037466	-3,252059	
936,656982	-0,003259	-0,003224	0,037466	-3,271765	
936,656982	-0,003259	-0,003224	0,037466	-3,271765	
952,267944	-0,003257	-0,003222	0,038091	-3,291765	
952,267944	-0,003258	-0,003223	0,038091	-3,291765	
999,10083	-0,003256	-0,003223	0,039964	-3,312059	
999,10083	-0,003256	-0,003223	0,039964	-3,312059	
999,10083	-0,003254	-0,003224	0,039964	-3,332059	
999,10083	-0,003256	-0,003224	0,039964	-3,332059	
999,10083	-0,003257	-0,003223	0,039964	-3,352059	
999,10083	-0,003258	-0,003221	0,039964	-3,352059	
1014,711731	-0,003256	-0,003223	0,040588	-3,372353	
1014,711731	-0,003257	-0,003223	0,040588	-3,372353	
1014,711731	-0,003254	-0,003224	0,040588	-3,393529	
1014,711731	-0,003256	-0,003224	0,040588	-3,393529	
1030,322754	-0,003253	-0,003219	0,041213	-3,412647	
1030,322754	-0,003256	-0,003223	0,041213	-3,412647	
1030,322754	-0,003253	-0,003223	0,041213	-3,432059	
1030,322754	-0,003256	-0,003225	0,041213	-3,432059	
1045,933716	-0,003256	-0,003223	0,041837	-3,451471	
1045,933716	-0,003256	-0,003222	0,041837	-3,451471	
1061,544556	-0,00326	-0,003225	0,042462	-3,470588	
1061,544556	-0,003258	-0,003225	0,042462	-3,470588	
1045,933716	-0,003256	-0,003223	0,041837	-3,490294	
1045,933716	-0,003256	-0,003223	0,041837	-3,509118	
1092,766479	-0,003257	-0,003226	0,043711	-3,509118	
1092,766479	-0,003256	-0,003223	0,043711	-3,527941	
1077,155518	-0,003256	-0,003223	0,043086	-3,527941	
1139,599365	-0,003256	-0,003224	0,045584	-3,547353	
1139,599365	-0,003258	-0,003223	0,045584	-3,547353	
1092,766479	-0,003256	-0,003224	0,043711	-3,566471	
1092,766479	-0,003253	-0,003224	0,043711	-3,566471	
1077,155518	-0,003256	-0,003224	0,043086	-3,585882	
1077,155518	-0,003258	-0,003224	0,043086	-3,585882	
1108,377441	-0,003257	-0,003224	0,044335	-3,604412	
1108,377441	-0,003258	-0,003224	0,044335	-3,604412	
1139,599365	-0,003253	-0,003224	0,045584	-3,623824	
1139,599365	-0,003256	-0,003223	0,045584	-3,623824	
1139,599365	-0,003257	-0,003223	0,045584	-3,642353	
1139,599365	-0,003257	-0,003224	0,045584	-3,642353	
1170,821289	-0,003257	-0,003221	0,046833	-3,662353	
1170,821289	-0,003253	-0,003223	0,046833	-3,662353	
1155,210327	-0,003257	-0,003224	0,046208	-3,681176	
1155,210327	-0,003257	-0,003224	0,046208	-3,681176	
1186,432251	-0,003257	-0,003226	0,047457	-3,701176	
1186,432251	-0,003254	-0,003224	0,047457	-3,701176	
1155,210327	-0,003256	-0,003223	0,046208	-3,720294	
1155,210327	-0,003256	-0,003224	0,046208	-3,739118	
1186,432251	-0,003257	-0,003224	0,047457	-3,739118	
1186,432251	-0,003256	-0,003224	0,047457	-3,758235	
1170,821289	-0,003257	-0,003223	0,046833	-3,758235	
1186,432251	-0,003256	-0,003223	0,047457	-3,777353	
1186,432251	-0,003257	-0,003224	0,047457	-3,777353	
1155,210327	-0,003258	-0,003224	0,046208	-3,795882	
1155,210327	-0,003257	-0,003224	0,046208	-3,795882	
1217,654053	-0,003258	-0,003225	0,048706	-3,815294	
1217,654053	-0,00326	-0,003223	0,048706	-3,815294	
1202,043213	-0,003258	-0,003225	0,048082	-3,834412	
1202,043213	-0,003251	-0,003226	0,048082	-3,834412	
1202,043213	-0,003257	-0,003224	0,048082	-3,853529	
1202,043213	-0,003257	-0,003223	0,048082	-3,853529	
1202,043213	-0,003259	-0,003222	0,048082	-3,872647	
1202,043213	-0,003257	-0,003225	0,048082	-3,872647	
1217,654053	-0,003256	-0,003224	0,048706	-3,892353	
1217,654053	-0,003256	-0,003225	0,048706	-3,892353	
1233,265015	-0,003254	-0,003223	0,049331	-3,912353	
1233,265015	-0,003257	-0,003223	0,049331	-3,912353	
1233,265015	-0,003257	-0,003223	0,049331	-3,931765	
1233,265015	-0,003256	-0,003224	0,049331	-3,931765	
1233,265015	-0,003259	-0,003222	0,049331	-3,951176	
1233,265015	-0,003257	-0,003223	0,049331	-3,951176	
1248,875977	-0,003257	-0,003223	0,049955	-3,97	
1248,875977	-0,003258	-0,003224	0,049955	-3,97	
1295,708862	-0,003258	-0,003224	0,051828	-3,990294	
1295,708862	-0,003253	-0,003225	0,051828	-4,008823	
1280,0979	-0,003253	-0,003225	0,051204	-4,008823	
1280,0979	-0,003256	-0,003223	0,051204	-4,027941	
1280,0979	-0,003258	-0,003222	0,051204	-4,027941	
1295,708862	-0,003256	-0,003224	0,051828	-4,047353	
1295,708862	-0,003258	-0,003224	0,051828	-4,047353	
1280,0979	-0,003257	-0,003223	0,051204	-4,065882	
1280,0979	-0,003258	-0,003225	0,051204	-4,065882	
1326,930786	-0,003256	-0,003224	0,053077	-4,085882	
1326,930786	-0,003259	-0,003223	0,053077	-4,085882	
1342,541748	-0,003257	-0,003224	0,053702	-4,104412	
1342,541748	-0,003259	-0,003224	0,053702	-4,104412	
1342,541748	-0,003254	-0,003224	0,053702	-4,123235	
1342,541748	-0,003257	-0,003224	0,053702	-4,123235	
1342,541748	-0,003258	-0,003222	0,053702	-4,142353	
1342,541748	-0,003257	-0,003224	0,053702	-4,142353	
1342,541748	-0,003258	-0,003222	0,053702	-4,162353	
1342,541748	-0,003256	-0,003223	0,053702	-4,162353	
1342,541748	-0,003258	-0,003224	0,053702	-4,18147	
1342,541748	-0,003253	-0,003223	0,053702	-4,18147	
1358,15271	-0,003254	-0,003226	0,054326	-4,200294	
1358,15271	-0,003254	-0,003224	0,054326	-4,200294	
