					
Mesure effectuee le 24/03/2014 a 14:57					
section 0.52mm2					
corde 5 exl 120					
frequence 100 millisecond multiple					
vitesse 0.1mm/s					
					
					
OPERATEUR: 					
					
gain force	gain longi	fact  J longi	gain J trans	fact  J trans  	section mm² 
0.048	0.100	2.090	0.100	2.090	0.520
					
contrainte MPa  	def longi	def trans 	Force en kN	Position	
418.153687	-0.003261	-0.003228	0.217440	-1.791471	
422.932587	-0.003257	-0.003224	0.219925	-1.810588	
422.932587	-0.003259	-0.003229	0.219925	-1.810588	
422.932587	-0.003257	-0.003224	0.219925	-1.830000	
422.932587	-0.003258	-0.003225	0.219925	-1.830000	
426.516785	-0.003258	-0.003230	0.221789	-1.849118	
426.516785	-0.003259	-0.003225	0.221789	-1.849118	
428.906219	-0.003257	-0.003228	0.223031	-1.868235	
428.906219	-0.003257	-0.003228	0.223031	-1.868235	
428.906219	-0.003259	-0.003225	0.223031	-1.887353	
428.906219	-0.003260	-0.003226	0.223031	-1.887353	
433.685120	-0.003260	-0.003225	0.225516	-1.906765	
433.685120	-0.003258	-0.003226	0.225516	-1.906765	
436.074585	-0.003259	-0.003228	0.226759	-1.926471	
436.074585	-0.003258	-0.003226	0.226759	-1.926471	
438.464020	-0.003260	-0.003229	0.228001	-1.946471	
438.464020	-0.003261	-0.003225	0.228001	-1.946471	
442.048187	-0.003260	-0.003228	0.229865	-1.966765	
442.048187	-0.003259	-0.003226	0.229865	-1.966765	
443.242920	-0.003259	-0.003226	0.230486	-1.985588	
443.242920	-0.003258	-0.003226	0.230486	-1.985588	
448.021820	-0.003259	-0.003225	0.232971	-2.005000	
448.021820	-0.003261	-0.003228	0.232971	-2.023823	
449.216553	-0.003257	-0.003228	0.233593	-2.023823	
449.216553	-0.003260	-0.003228	0.233593	-2.043235	
452.800720	-0.003259	-0.003228	0.235456	-2.043235	
453.995453	-0.003260	-0.003226	0.236078	-2.061765	
453.995453	-0.003260	-0.003225	0.236078	-2.061765	
457.579620	-0.003258	-0.003228	0.237941	-2.081177	
457.579620	-0.003258	-0.003225	0.237941	-2.081177	
458.774353	-0.003259	-0.003229	0.238563	-2.100000	
458.774353	-0.003260	-0.003224	0.238563	-2.100000	
459.969086	-0.003261	-0.003226	0.239184	-2.119412	
459.969086	-0.003259	-0.003225	0.239184	-2.119412	
463.553253	-0.003259	-0.003225	0.241048	-2.138824	
463.553253	-0.003260	-0.003229	0.241048	-2.138824	
463.553253	-0.003259	-0.003230	0.241048	-2.158235	
463.553253	-0.003260	-0.003226	0.241048	-2.158235	
465.942688	-0.003258	-0.003225	0.242290	-2.176765	
465.942688	-0.003259	-0.003225	0.242290	-2.176765	
471.916321	-0.003263	-0.003228	0.245396	-2.196470	
471.916321	-0.003259	-0.003228	0.245396	-2.196470	
473.111053	-0.003260	-0.003228	0.246018	-2.216177	
473.111053	-0.003259	-0.003226	0.246018	-2.216177	
475.500488	-0.003259	-0.003228	0.247260	-2.235000	
475.500488	-0.003260	-0.003224	0.247260	-2.253824	
479.084656	-0.003259	-0.003225	0.249124	-2.253824	
479.084656	-0.003254	-0.003225	0.249124	-2.272647	
480.279388	-0.003259	-0.003224	0.249745	-2.272647	
480.279388	-0.003261	-0.003225	0.249745	-2.292059	
480.279388	-0.003257	-0.003228	0.249745	-2.292059	
483.863556	-0.003258	-0.003225	0.251609	-2.311177	
483.863556	-0.003258	-0.003228	0.251609	-2.311177	
486.253021	-0.003261	-0.003228	0.252852	-2.330000	
486.253021	-0.003259	-0.003226	0.252852	-2.330000	
486.253021	-0.003258	-0.003229	0.252852	-2.349118	
486.253021	-0.003258	-0.003226	0.252852	-2.349118	
489.837189	-0.003256	-0.003224	0.254715	-2.368529	
489.837189	-0.003257	-0.003228	0.254715	-2.368529	
492.226654	-0.003258	-0.003226	0.255958	-2.387059	
492.226654	-0.003258	-0.003225	0.255958	-2.387059	
495.810822	-0.003259	-0.003225	0.257822	-2.406471	
495.810822	-0.003258	-0.003225	0.257822	-2.406471	
498.200256	-0.003260	-0.003225	0.259064	-2.427059	
498.200256	-0.003260	-0.003228	0.259064	-2.427059	
500.589722	-0.003260	-0.003228	0.260307	-2.445000	
500.589722	-0.003259	-0.003229	0.260307	-2.445000	
502.979156	-0.003259	-0.003229	0.261549	-2.464118	
502.979156	-0.003258	-0.003224	0.261549	-2.483235	
505.368622	-0.003258	-0.003224	0.262792	-2.483235	
505.368622	-0.003258	-0.003229	0.262792	-2.502647	
506.563354	-0.003259	-0.003228	0.263413	-2.502647	
508.952789	-0.003259	-0.003228	0.264655	-2.522059	
508.952789	-0.003258	-0.003228	0.264655	-2.522059	
511.342255	-0.003261	-0.003225	0.265898	-2.540882	
511.342255	-0.003260	-0.003226	0.265898	-2.540882	
513.731689	-0.003260	-0.003228	0.267140	-2.559118	
513.731689	-0.003257	-0.003226	0.267140	-2.559118	
514.926392	-0.003260	-0.003230	0.267762	-2.578824	
514.926392	-0.003261	-0.003224	0.267762	-2.578824	
516.121155	-0.003258	-0.003225	0.268383	-2.598235	
516.121155	-0.003259	-0.003228	0.268383	-2.598235	
522.094788	-0.003259	-0.003228	0.271489	-2.617059	
522.094788	-0.003259	-0.003224	0.271489	-2.617059	
522.094788	-0.003263	-0.003226	0.271489	-2.635882	
522.094788	-0.003259	-0.003228	0.271489	-2.635882	
525.678955	-0.003261	-0.003225	0.273353	-2.655882	
525.678955	-0.003261	-0.003229	0.273353	-2.655882	
526.873657	-0.003263	-0.003225	0.273974	-2.675294	
526.873657	-0.003260	-0.003226	0.273974	-2.675294	
531.652588	-0.003260	-0.003226	0.276459	-2.695000	
531.652588	-0.003259	-0.003225	0.276459	-2.714118	
530.457825	-0.003256	-0.003225	0.275838	-2.714118	
530.457825	-0.003260	-0.003229	0.275838	-2.732059	
531.652588	-0.003258	-0.003224	0.276459	-2.732059	
535.236755	-0.003258	-0.003228	0.278323	-2.751176	
535.236755	-0.003260	-0.003225	0.278323	-2.751176	
537.626160	-0.003258	-0.003223	0.279566	-2.771177	
537.626160	-0.003260	-0.003225	0.279566	-2.771177	
537.626160	-0.003258	-0.003226	0.279566	-2.790000	
537.626160	-0.003261	-0.003225	0.279566	-2.790000	
538.820923	-0.003257	-0.003225	0.280187	-2.809412	
538.820923	-0.003258	-0.003226	0.280187	-2.809412	
542.405090	-0.003258	-0.003225	0.282051	-2.828824	
542.405090	-0.003260	-0.003230	0.282051	-2.828824	
544.794556	-0.003258	-0.003229	0.283293	-2.847941	
544.794556	-0.003257	-0.003226	0.283293	-2.847941	
547.183960	-0.003258	-0.003230	0.284536	-2.867059	
547.183960	-0.003258	-0.003225	0.284536	-2.867059	
548.378723	-0.003259	-0.003224	0.285157	-2.886765	
548.378723	-0.003259	-0.003228	0.285157	-2.886765	
554.352356	-0.003259	-0.003228	0.288263	-2.905882	
554.352356	-0.003261	-0.003225	0.288263	-2.905882	
554.352356	-0.003260	-0.003226	0.288263	-2.927059	
554.352356	-0.003257	-0.003225	0.288263	-2.927059	
559.131226	-0.003260	-0.003225	0.290748	-2.946177	
559.131226	-0.003260	-0.003230	0.290748	-2.946177	
559.131226	-0.003259	-0.003223	0.290748	-2.966470	
559.131226	-0.003258	-0.003222	0.290748	-2.966470	
557.936523	-0.003260	-0.003224	0.290127	-2.986471	
557.936523	-0.003259	-0.003226	0.290127	-2.986471	
560.325989	-0.003260	-0.003225	0.291369	-3.005882	
560.325989	-0.003258	-0.003224	0.291369	-3.005882	
562.715393	-0.003259	-0.003225	0.292612	-3.025882	
562.715393	-0.003256	-0.003228	0.292612	-3.025882	
562.715393	-0.003260	-0.003225	0.292612	-3.045588	
562.715393	-0.003257	-0.003226	0.292612	-3.045588	
568.689026	-0.003260	-0.003222	0.295718	-3.064412	
568.689026	-0.003258	-0.003225	0.295718	-3.064412	
569.883728	-0.003259	-0.003224	0.296340	-3.083823	
569.883728	-0.003258	-0.003226	0.296340	-3.103235	
572.273193	-0.003260	-0.003225	0.297582	-3.103235	
572.273193	-0.003259	-0.003225	0.297582	-3.122059	
573.467957	-0.003256	-0.003229	0.298203	-3.122059	
